trial_alias,lpn,location_id,class,lot_number,item_number,description,expiration_date,sap_plant,sap_destroy_after_dt,actual_qty,warehouse_id,warehouse_name,warehouse_country
CT-8970-PLO,LPN2449443502,LOC-93607,Cold Chain,LOT-84562329,MAT-82398,Range Solution,2025-10-19,AP03,2025-12-18,47,WH-727,South Lance Logistics Center,Bhutan
CT-8970-PLO,LPN4285274605,LOC-80501,Frozen,LOT-84562329,MAT-82398,Range Solution,2025-10-19,US01,2025-12-18,30,WH-509,North Johnburgh Logistics Center,Saudi Arabia
CT-8970-PLO,LPN7882545182,LOC-22453,Cold Chain,LOT-84562329,MAT-82398,Range Solution,2025-10-19,US01,2025-12-18,33,WH-414,Sullivanview Logistics Center,Kazakhstan
CT-8970-PLO,LPN9707882066,LOC-24847,Ambient,LOT-14354504,MAT-86920,Various Solution,2025-07-25,LAT04,2025-09-23,30,WH-554,Turnerview Logistics Center,Guam
CT-8970-PLO,LPN4871601525,LOC-11910,Ambient,LOT-14354504,MAT-86920,Various Solution,2025-07-25,LAT04,2025-09-23,30,WH-294,Coreyshire Logistics Center,Saint Kitts and Nevis
CT-6551-IBW,LPN9099154744,LOC-61289,Frozen,LOT-20749320,MAT-52579,Cell Tablet,2027-03-24,EU02,2027-05-23,50,WH-864,Jonesville Logistics Center,Mali
CT-6109-EDZ,LPN1202358148,LOC-70158,Ambient,LOT-70811881,MAT-86168,Run Solution,2026-09-05,LAT04,2026-11-04,18,WH-970,West Meghanmouth Logistics Center,Turkmenistan
CT-6109-EDZ,LPN3793410217,LOC-58140,Frozen,LOT-70811881,MAT-86168,Run Solution,2026-09-05,EU02,2026-11-04,11,WH-725,Wolfport Logistics Center,Sao Tome and Principe
CT-6109-EDZ,LPN8635512324,LOC-82158,Cold Chain,LOT-70811881,MAT-86168,Run Solution,2026-09-05,US01,2026-11-04,6,WH-745,Carterton Logistics Center,Zambia
CT-6109-EDZ,LPN8837692211,LOC-31597,Ambient,LOT-70811881,MAT-86168,Run Solution,2026-09-05,LAT04,2026-11-04,9,WH-378,Freemanmouth Logistics Center,Canada
CT-1816-RCG,LPN6479103244,LOC-50350,Cold Chain,LOT-73297905,MAT-37872,Effort Capsule,2027-10-04,LAT04,2027-12-03,19,WH-294,Coreyshire Logistics Center,Saint Kitts and Nevis
CT-1816-RCG,LPN8626509368,LOC-48723,Frozen,LOT-73297905,MAT-37872,Effort Capsule,2027-10-04,EU02,2027-12-03,31,WH-699,Smithshire Logistics Center,Austria
CT-1816-RCG,LPN3732056450,LOC-27267,Ambient,LOT-73297905,MAT-37872,Effort Capsule,2027-10-04,LAT04,2027-12-03,17,WH-785,New Laura Logistics Center,Czech Republic
CT-7487-KNX,LPN7832872951,LOC-80408,Cold Chain,LOT-90900846,MAT-56157,Contain Solution,2026-03-28,US01,2026-05-27,41,WH-657,South Conniebury Logistics Center,Guadeloupe
CT-9781-BYC,LPN6325028969,LOC-86689,Ambient,LOT-50305764,MAT-96156,Compare Tablet,2025-11-05,US01,2026-01-04,10,WH-499,Russellhaven Logistics Center,Lesotho
CT-9781-BYC,LPN3064532135,LOC-70766,Cold Chain,LOT-50305764,MAT-96156,Compare Tablet,2025-11-05,LAT04,2026-01-04,9,WH-737,Tracyberg Logistics Center,Kenya
CT-8970-PLO,LPN7560692885,LOC-78858,Ambient,LOT-74101873,MAT-82398,Range Solution,2025-10-17,LAT04,2025-12-16,18,WH-331,Margaretville Logistics Center,Belgium
CT-7484-BIH,LPN2820139665,LOC-89842,Frozen,LOT-26012891,MAT-66257,Hundred Solution,2026-02-19,LAT04,2026-04-20,8,WH-921,Lake Jonathan Logistics Center,Togo
CT-7484-BIH,LPN3220998661,LOC-43793,Ambient,LOT-26012891,MAT-66257,Hundred Solution,2026-02-19,EU02,2026-04-20,1,WH-757,Braunberg Logistics Center,Nepal
CT-7484-BIH,LPN4970144176,LOC-91817,Cold Chain,LOT-26012891,MAT-66257,Hundred Solution,2026-02-19,US01,2026-04-20,7,WH-236,Timstad Logistics Center,Korea
CT-7484-BIH,LPN5312773437,LOC-35665,Frozen,LOT-26012891,MAT-66257,Hundred Solution,2026-02-19,EU02,2026-04-20,41,WH-712,Ortizfort Logistics Center,American Samoa
CT-3472-PNG,LPN7381899067,LOC-29990,Frozen,LOT-89268420,MAT-84153,Floor Patch,2026-12-16,US01,2027-02-14,45,WH-657,South Conniebury Logistics Center,Guadeloupe
CT-5806-JWO,LPN9458465884,LOC-90422,Cold Chain,LOT-70504064,MAT-26378,Shake Tablet,2027-01-09,EU02,2027-03-10,39,WH-641,Meyerview Logistics Center,Russian Federation
CT-6592-IDY,LPN2836649026,LOC-38643,Cold Chain,LOT-66123852,MAT-49508,Able Patch,2028-07-06,EU02,2028-09-04,39,WH-727,South Lance Logistics Center,Bhutan
CT-6592-IDY,LPN5365875333,LOC-15443,Cold Chain,LOT-66123852,MAT-49508,Able Patch,2028-07-06,EU02,2028-09-04,47,WH-705,New Thomas Logistics Center,Taiwan
CT-6592-IDY,LPN3942924139,LOC-97231,Frozen,LOT-66123852,MAT-49508,Able Patch,2028-07-06,US01,2028-09-04,19,WH-864,Jonesville Logistics Center,Mali
CT-6592-IDY,LPN8173427191,LOC-10895,Ambient,LOT-66123852,MAT-49508,Able Patch,2028-07-06,LAT04,2028-09-04,49,WH-378,Freemanmouth Logistics Center,Canada
CT-8015-GMQ,LPN7920840726,LOC-49125,Frozen,LOT-21570201,MAT-74459,Memory Solution,2026-12-22,US01,2027-02-20,35,WH-675,North Cameronchester Logistics Center,Holy See (Vatican City State)
CT-8015-GMQ,LPN3833850256,LOC-10376,Ambient,LOT-21570201,MAT-74459,Memory Solution,2026-12-22,US01,2027-02-20,42,WH-727,South Lance Logistics Center,Bhutan
CT-9781-BYC,LPN8159247456,LOC-10242,Frozen,LOT-72341875,MAT-96156,Compare Tablet,2025-12-10,AP03,2026-02-08,1,WH-736,Jordanmouth Logistics Center,Swaziland
CT-9781-BYC,LPN8267115515,LOC-94878,Cold Chain,LOT-72341875,MAT-96156,Compare Tablet,2025-12-10,AP03,2026-02-08,11,WH-860,South Jennifer Logistics Center,Malawi
CT-8970-PLO,LPN5319307369,LOC-11556,Frozen,LOT-91814441,MAT-85304,Artist Solution,2026-02-14,EU02,2026-04-15,16,WH-453,East Katrina Logistics Center,Bahamas
CT-7487-KNX,LPN8775216875,LOC-87231,Cold Chain,LOT-90900846,MAT-56157,Contain Solution,2026-03-28,LAT04,2026-05-27,46,WH-545,Port Charlene Logistics Center,Argentina
CT-1816-RCG,LPN9062092495,LOC-21810,Cold Chain,LOT-60968631,MAT-37872,Effort Capsule,2026-10-17,EU02,2026-12-16,36,WH-779,Derekville Logistics Center,Portugal
CT-1816-RCG,LPN9124717967,LOC-44358,Frozen,LOT-60968631,MAT-37872,Effort Capsule,2026-10-17,AP03,2026-12-16,20,WH-499,Russellhaven Logistics Center,Lesotho
CT-1816-RCG,LPN4982355935,LOC-24404,Frozen,LOT-60968631,MAT-37872,Effort Capsule,2026-10-17,EU02,2026-12-16,45,WH-378,Freemanmouth Logistics Center,Canada
CT-8015-GMQ,LPN9836949839,LOC-78068,Frozen,LOT-49095565,MAT-74459,Memory Solution,2026-06-14,LAT04,2026-08-13,11,WH-921,Lake Jonathan Logistics Center,Togo
CT-3472-PNG,LPN2346062393,LOC-94615,Frozen,LOT-22463904,MAT-45907,Speech Patch,2025-09-22,LAT04,2025-11-21,20,WH-694,Irwinmouth Logistics Center,Kiribati
CT-3472-PNG,LPN6651476021,LOC-83459,Frozen,LOT-22463904,MAT-45907,Speech Patch,2025-09-22,AP03,2025-11-21,40,WH-864,Jonesville Logistics Center,Mali
CT-3472-PNG,LPN7563570256,LOC-80641,Cold Chain,LOT-22463904,MAT-45907,Speech Patch,2025-09-22,AP03,2025-11-21,33,WH-331,Margaretville Logistics Center,Belgium
CT-3472-PNG,LPN7461311298,LOC-33121,Cold Chain,LOT-22463904,MAT-45907,Speech Patch,2025-09-22,AP03,2025-11-21,47,WH-208,Allenstad Logistics Center,Papua New Guinea
CT-3395-UCM,LPN3685677062,LOC-92155,Ambient,LOT-52789053,MAT-82814,Reduce Solution,2026-04-29,EU02,2026-06-28,17,WH-370,Jonesshire Logistics Center,Tokelau
CT-3395-UCM,LPN8988895278,LOC-53393,Ambient,LOT-52789053,MAT-82814,Reduce Solution,2026-04-29,LAT04,2026-06-28,33,WH-236,Timstad Logistics Center,Korea
CT-3395-UCM,LPN5685897836,LOC-27492,Cold Chain,LOT-52789053,MAT-82814,Reduce Solution,2026-04-29,LAT04,2026-06-28,7,WH-745,Carterton Logistics Center,Zambia
CT-3636-AVP,LPN7580670047,LOC-35727,Frozen,LOT-41301239,MAT-46171,Though Solution,2025-12-18,AP03,2026-02-16,39,WH-757,Braunberg Logistics Center,Nepal
CT-8015-GMQ,LPN2718361151,LOC-97455,Cold Chain,LOT-21570201,MAT-74459,Memory Solution,2026-12-22,AP03,2027-02-20,30,WH-378,Freemanmouth Logistics Center,Canada
CT-4229-AWU,LPN7771561300,LOC-55458,Cold Chain,LOT-66136964,MAT-40089,Pull Patch,2026-11-16,AP03,2027-01-15,13,WH-864,Port Tiffany Logistics Center,Albania
CT-4229-AWU,LPN5572621764,LOC-21914,Cold Chain,LOT-66136964,MAT-40089,Pull Patch,2026-11-16,LAT04,2027-01-15,36,WH-405,North Christophertown Logistics Center,Cote d'Ivoire
CT-4229-AWU,LPN7929625444,LOC-93735,Frozen,LOT-66136964,MAT-40089,Pull Patch,2026-11-16,AP03,2027-01-15,47,WH-361,East Matthewton Logistics Center,Central African Republic
CT-3472-PNG,LPN6354706007,LOC-57139,Frozen,LOT-21437748,MAT-84153,Floor Patch,2026-06-27,US01,2026-08-26,14,WH-375,South Nathanmouth Logistics Center,Greece
CT-3472-PNG,LPN4862986720,LOC-41844,Ambient,LOT-21437748,MAT-84153,Floor Patch,2026-06-27,US01,2026-08-26,3,WH-735,Carterbury Logistics Center,Finland
CT-3472-PNG,LPN2557316613,LOC-35636,Cold Chain,LOT-21437748,MAT-84153,Floor Patch,2026-06-27,US01,2026-08-26,50,WH-735,Carterbury Logistics Center,Finland
CT-8015-GMQ,LPN4685506646,LOC-75740,Frozen,LOT-21570201,MAT-74459,Memory Solution,2026-12-22,US01,2027-02-20,7,WH-208,Allenstad Logistics Center,Papua New Guinea
CT-8015-GMQ,LPN4858101340,LOC-19443,Cold Chain,LOT-21570201,MAT-74459,Memory Solution,2026-12-22,US01,2027-02-20,3,WH-643,East Dianeland Logistics Center,Malaysia
CT-8015-GMQ,LPN5869142795,LOC-26020,Frozen,LOT-21570201,MAT-74459,Memory Solution,2026-12-22,LAT04,2027-02-20,14,WH-509,North Johnburgh Logistics Center,Saudi Arabia
CT-8015-GMQ,LPN1792643978,LOC-34763,Cold Chain,LOT-21570201,MAT-74459,Memory Solution,2026-12-22,AP03,2027-02-20,34,WH-864,Port Tiffany Logistics Center,Albania
CT-9781-BYC,LPN3355640259,LOC-89685,Ambient,LOT-96443919,MAT-31615,Trouble Capsule,2026-12-26,US01,2027-02-24,17,WH-737,Tracyberg Logistics Center,Kenya
CT-9781-BYC,LPN4991867777,LOC-91078,Ambient,LOT-96443919,MAT-31615,Trouble Capsule,2026-12-26,US01,2027-02-24,37,WH-236,Timstad Logistics Center,Korea
CT-9781-BYC,LPN1487423751,LOC-60925,Frozen,LOT-96443919,MAT-31615,Trouble Capsule,2026-12-26,LAT04,2027-02-24,44,WH-294,Coreyshire Logistics Center,Saint Kitts and Nevis
CT-1696-SCY,LPN7828067490,LOC-90513,Cold Chain,LOT-44491067,MAT-78401,Expect Tablet,2028-06-07,US01,2028-08-06,19,WH-554,Turnerview Logistics Center,Guam
CT-1696-SCY,LPN1728558313,LOC-11445,Cold Chain,LOT-44491067,MAT-78401,Expect Tablet,2028-06-07,AP03,2028-08-06,15,WH-264,South Christopher Logistics Center,Afghanistan
CT-1696-SCY,LPN3655989979,LOC-12049,Cold Chain,LOT-44491067,MAT-78401,Expect Tablet,2028-06-07,US01,2028-08-06,9,WH-405,North Christophertown Logistics Center,Cote d'Ivoire
CT-7484-BIH,LPN9658983688,LOC-12235,Frozen,LOT-65547337,MAT-74247,Great Patch,2026-04-22,US01,2026-06-21,50,WH-643,East Dianeland Logistics Center,Malaysia
CT-7484-BIH,LPN9448975026,LOC-56100,Ambient,LOT-65547337,MAT-74247,Great Patch,2026-04-22,AP03,2026-06-21,40,WH-236,Timstad Logistics Center,Korea
CT-7484-BIH,LPN9120831579,LOC-99387,Ambient,LOT-65547337,MAT-74247,Great Patch,2026-04-22,LAT04,2026-06-21,29,WH-816,Georgeview Logistics Center,United States of America
CT-9831-IEW,LPN7233026263,LOC-12038,Ambient,LOT-82476241,MAT-16078,Stock Patch,2025-06-26,US01,2025-08-25,30,WH-846,Greenefort Logistics Center,Indonesia
CT-9831-IEW,LPN2757936199,LOC-85020,Ambient,LOT-82476241,MAT-16078,Stock Patch,2025-06-26,EU02,2025-08-25,33,WH-264,South Christopher Logistics Center,Afghanistan
CT-9831-IEW,LPN8825767540,LOC-16572,Frozen,LOT-82476241,MAT-16078,Stock Patch,2025-06-26,AP03,2025-08-25,5,WH-864,Port Tiffany Logistics Center,Albania
CT-2004-PSX,LPN7202294430,LOC-89637,Frozen,LOT-68153288,MAT-97442,Common Patch,2027-09-07,EU02,2027-11-06,49,WH-785,New Laura Logistics Center,Czech Republic
CT-2004-PSX,LPN8269499298,LOC-20822,Frozen,LOT-68153288,MAT-97442,Common Patch,2027-09-07,LAT04,2027-11-06,26,WH-378,Freemanmouth Logistics Center,Canada
CT-2004-PSX,LPN5676465299,LOC-51005,Cold Chain,LOT-68153288,MAT-97442,Common Patch,2027-09-07,LAT04,2027-11-06,37,WH-735,Carterbury Logistics Center,Finland
CT-2004-PSX,LPN4313258572,LOC-29390,Frozen,LOT-68153288,MAT-97442,Common Patch,2027-09-07,AP03,2027-11-06,10,WH-414,Sullivanview Logistics Center,Kazakhstan
CT-6910-RDE,LPN1174641620,LOC-96569,Cold Chain,LOT-34198332,MAT-22108,Win Injection,2026-11-08,EU02,2027-01-07,15,WH-932,New David Logistics Center,Italy
CT-6910-RDE,LPN2904142791,LOC-16182,Frozen,LOT-34198332,MAT-22108,Win Injection,2026-11-08,US01,2027-01-07,32,WH-736,Jordanmouth Logistics Center,Swaziland
CT-6109-EDZ,LPN7063796817,LOC-81560,Ambient,LOT-57559766,MAT-14039,Should Tablet,2025-09-05,US01,2025-11-04,36,WH-509,North Johnburgh Logistics Center,Saudi Arabia
CT-6109-EDZ,LPN8288129417,LOC-34133,Ambient,LOT-57559766,MAT-14039,Should Tablet,2025-09-05,EU02,2025-11-04,26,WH-779,Derekville Logistics Center,Portugal
CT-9771-CZL,LPN1340002190,LOC-22264,Ambient,LOT-73505709,MAT-22610,Us Solution,2027-09-26,AP03,2027-11-25,3,WH-727,South Lance Logistics Center,Bhutan
CT-3228-ZKT,LPN7502939201,LOC-50128,Frozen,LOT-56689918,MAT-30703,Cold Injection,2027-02-21,LAT04,2027-04-22,7,WH-414,Sullivanview Logistics Center,Kazakhstan
CT-3228-ZKT,LPN1353119967,LOC-17769,Ambient,LOT-56689918,MAT-30703,Cold Injection,2027-02-21,LAT04,2027-04-22,40,WH-712,Ortizfort Logistics Center,American Samoa
CT-8742-ECD,LPN3645889536,LOC-22347,Cold Chain,LOT-99482219,MAT-47140,Side Capsule,2027-01-22,LAT04,2027-03-23,27,WH-737,Tracyberg Logistics Center,Kenya
CT-8742-ECD,LPN8956841409,LOC-63995,Cold Chain,LOT-99482219,MAT-47140,Side Capsule,2027-01-22,EU02,2027-03-23,18,WH-375,South Nathanmouth Logistics Center,Greece
CT-8742-ECD,LPN5463436582,LOC-19719,Cold Chain,LOT-99482219,MAT-47140,Side Capsule,2027-01-22,LAT04,2027-03-23,20,WH-643,East Dianeland Logistics Center,Malaysia
CT-8742-ECD,LPN7675907192,LOC-19409,Ambient,LOT-99482219,MAT-47140,Side Capsule,2027-01-22,LAT04,2027-03-23,50,WH-453,East Katrina Logistics Center,Bahamas
CT-7487-KNX,LPN4671525872,LOC-49106,Frozen,LOT-90900846,MAT-56157,Contain Solution,2026-03-28,LAT04,2026-05-27,39,WH-970,West Meghanmouth Logistics Center,Turkmenistan
CT-7487-KNX,LPN4833745966,LOC-70236,Frozen,LOT-90900846,MAT-56157,Contain Solution,2026-03-28,EU02,2026-05-27,32,WH-554,Turnerview Logistics Center,Guam
CT-8872-GKR,LPN9614332416,LOC-10727,Cold Chain,LOT-92214561,MAT-66331,Step Solution,2027-10-18,US01,2027-12-17,12,WH-375,South Nathanmouth Logistics Center,Greece
CT-8872-GKR,LPN2922426125,LOC-78687,Cold Chain,LOT-92214561,MAT-66331,Step Solution,2027-10-18,LAT04,2027-12-17,44,WH-499,Russellhaven Logistics Center,Lesotho
CT-8872-GKR,LPN1642847577,LOC-67205,Frozen,LOT-92214561,MAT-66331,Step Solution,2027-10-18,AP03,2027-12-17,31,WH-735,Carterbury Logistics Center,Finland
CT-8872-GKR,LPN1718071521,LOC-46537,Frozen,LOT-92214561,MAT-66331,Step Solution,2027-10-18,AP03,2027-12-17,43,WH-545,Port Charlene Logistics Center,Argentina
CT-5806-JWO,LPN9427565042,LOC-29813,Frozen,LOT-89350866,MAT-81584,Set Solution,2025-02-07,LAT04,2025-04-08,16,WH-864,Jonesville Logistics Center,Mali
CT-1816-RCG,LPN8349220167,LOC-43467,Cold Chain,LOT-73297905,MAT-37872,Effort Capsule,2027-10-04,LAT04,2027-12-03,14,WH-921,Lake Jonathan Logistics Center,Togo
CT-1816-RCG,LPN9662082323,LOC-81151,Cold Chain,LOT-73297905,MAT-37872,Effort Capsule,2027-10-04,US01,2027-12-03,19,WH-864,Jonesville Logistics Center,Mali
CT-1816-RCG,LPN7373206298,LOC-97975,Ambient,LOT-73297905,MAT-37872,Effort Capsule,2027-10-04,US01,2027-12-03,19,WH-735,Carterbury Logistics Center,Finland
CT-1816-RCG,LPN3284619502,LOC-30550,Ambient,LOT-73297905,MAT-37872,Effort Capsule,2027-10-04,LAT04,2027-12-03,36,WH-856,New Amymouth Logistics Center,Qatar
CT-9781-BYC,LPN7199577153,LOC-54739,Ambient,LOT-60226706,MAT-96156,Compare Tablet,2026-10-02,EU02,2026-12-01,10,WH-370,Jonesshire Logistics Center,Tokelau
CT-6910-RDE,LPN5023104524,LOC-60687,Frozen,LOT-16824774,MAT-93657,Dog Patch,2025-09-28,AP03,2025-11-27,11,WH-258,Meyersmouth Logistics Center,Grenada
CT-6910-RDE,LPN8834489619,LOC-94968,Frozen,LOT-16824774,MAT-93657,Dog Patch,2025-09-28,US01,2025-11-27,38,WH-864,Port Tiffany Logistics Center,Albania
CT-9781-BYC,LPN4687138648,LOC-21671,Cold Chain,LOT-76547161,MAT-98864,Positive Injection,2027-05-21,EU02,2027-07-20,33,WH-294,Coreyshire Logistics Center,Saint Kitts and Nevis
CT-2004-PSX,LPN6231386576,LOC-34789,Cold Chain,LOT-39007987,MAT-32011,Offer Tablet,2027-02-22,LAT04,2027-04-23,13,WH-735,Carterbury Logistics Center,Finland
CT-2004-PSX,LPN2103538582,LOC-74522,Frozen,LOT-39007987,MAT-32011,Offer Tablet,2027-02-22,LAT04,2027-04-23,27,WH-509,North Johnburgh Logistics Center,Saudi Arabia
CT-9771-CZL,LPN6019962417,LOC-14947,Ambient,LOT-16473868,MAT-22610,Us Solution,2027-01-28,US01,2027-03-29,17,WH-641,Meyerview Logistics Center,Russian Federation
CT-9771-CZL,LPN9589353045,LOC-29390,Cold Chain,LOT-16473868,MAT-22610,Us Solution,2027-01-28,EU02,2027-03-29,40,WH-745,Carterton Logistics Center,Zambia
CT-9771-CZL,LPN7190052273,LOC-17618,Ambient,LOT-16473868,MAT-22610,Us Solution,2027-01-28,AP03,2027-03-29,15,WH-699,Smithshire Logistics Center,Austria
CT-9771-CZL,LPN5160919250,LOC-68634,Cold Chain,LOT-16473868,MAT-22610,Us Solution,2027-01-28,AP03,2027-03-29,17,WH-453,East Katrina Logistics Center,Bahamas
CT-8015-GMQ,LPN5511191638,LOC-43717,Frozen,LOT-21570201,MAT-74459,Memory Solution,2026-12-22,LAT04,2027-02-20,26,WH-745,Carterton Logistics Center,Zambia
CT-8015-GMQ,LPN2567129049,LOC-52835,Cold Chain,LOT-21570201,MAT-74459,Memory Solution,2026-12-22,LAT04,2027-02-20,47,WH-675,North Cameronchester Logistics Center,Holy See (Vatican City State)
CT-3636-AVP,LPN2625729001,LOC-29098,Ambient,LOT-27778437,MAT-54383,Agency Injection,2025-04-09,EU02,2025-06-08,40,WH-370,Jonesshire Logistics Center,Tokelau
CT-3636-AVP,LPN5783382628,LOC-60155,Cold Chain,LOT-27778437,MAT-54383,Agency Injection,2025-04-09,AP03,2025-06-08,32,WH-554,Turnerview Logistics Center,Guam
CT-3636-AVP,LPN4960900517,LOC-93517,Ambient,LOT-27778437,MAT-54383,Agency Injection,2025-04-09,US01,2025-06-08,35,WH-378,Freemanmouth Logistics Center,Canada
CT-7487-KNX,LPN9661702958,LOC-33894,Cold Chain,LOT-25529234,MAT-56157,Contain Solution,2025-04-14,EU02,2025-06-13,36,WH-509,North Johnburgh Logistics Center,Saudi Arabia
CT-7487-KNX,LPN7615788649,LOC-96641,Frozen,LOT-25529234,MAT-56157,Contain Solution,2025-04-14,US01,2025-06-13,36,WH-745,Carterton Logistics Center,Zambia
CT-7487-KNX,LPN9008350588,LOC-66904,Cold Chain,LOT-25529234,MAT-56157,Contain Solution,2025-04-14,LAT04,2025-06-13,26,WH-864,Port Tiffany Logistics Center,Albania
CT-9771-CZL,LPN3722323719,LOC-96050,Cold Chain,LOT-16473868,MAT-22610,Us Solution,2027-01-28,US01,2027-03-29,38,WH-414,Sullivanview Logistics Center,Kazakhstan
CT-9771-CZL,LPN4215168125,LOC-98042,Ambient,LOT-16473868,MAT-22610,Us Solution,2027-01-28,US01,2027-03-29,38,WH-643,East Dianeland Logistics Center,Malaysia
CT-9771-CZL,LPN3120371855,LOC-24830,Ambient,LOT-16473868,MAT-22610,Us Solution,2027-01-28,US01,2027-03-29,35,WH-864,Port Tiffany Logistics Center,Albania
CT-9771-CZL,LPN7209814245,LOC-25902,Frozen,LOT-16473868,MAT-22610,Us Solution,2027-01-28,AP03,2027-03-29,30,WH-864,Jonesville Logistics Center,Mali
CT-3395-UCM,LPN8055300629,LOC-97304,Cold Chain,LOT-30151730,MAT-40706,Keep Capsule,2027-03-31,AP03,2027-05-30,19,WH-779,Derekville Logistics Center,Portugal
CT-6551-IBW,LPN8238824563,LOC-11066,Frozen,LOT-20749320,MAT-52579,Cell Tablet,2027-03-24,LAT04,2027-05-23,12,WH-846,Greenefort Logistics Center,Indonesia
